lead_time,required_car_parking_spaces,total_of_special_requests,previous_cancellations,previous_bookings_not_canceled,adr,adults,children,babies,deposit_type,market_segment,distribution_channel,customer_type,hotel,arrival_date_year,arrival_date_month,arrival_date_day_of_month,is_canceled
0,0,2,0,0,139.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
140,0,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
28,1,2,0,0,142.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,29,0
140,0,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
19,0,1,0,0,117.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,1,0
140,0,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
30,1,0,0,0,126.33,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,29,0
140,0,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
29,0,3,0,0,123.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,28,0
140,0,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
192,0,0,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient-Party,City Hotel,2017,April,30,0
140,0,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
192,0,0,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
192,0,0,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient-Party,City Hotel,2017,April,30,0
192,0,0,0,0,130.5,2,0,0,No Deposit,Online TA,TA/TO,Transient-Party,City Hotel,2017,April,30,0
39,0,0,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
140,0,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
140,0,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
140,0,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
140,0,0,0,0,120.0,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
140,0,0,0,0,170.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,April,28,0
140,0,0,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
140,0,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
140,0,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
140,0,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
325,0,1,0,0,93.5,1,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,1,0
327,0,1,0,0,93.5,1,0,0,No Deposit,Direct,Direct,Group,City Hotel,2017,May,2,0
6,0,0,0,0,259.29,1,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,25,0
138,0,1,0,0,253.2,2,2,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,29,0
20,0,1,0,0,148.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,28,0
116,0,2,0,0,155.25,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,28,0
325,0,0,0,0,93.5,1,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,1,0
327,0,0,0,0,93.5,1,0,0,No Deposit,Direct,Direct,Group,City Hotel,2017,May,2,0
37,0,1,0,0,85.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,26,0
192,0,0,0,0,89.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,April,28,0
140,0,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,April,28,0
6,0,2,0,0,162.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,28,0
111,0,0,0,0,121.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
14,0,2,0,0,140.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
166,0,2,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
47,0,0,0,0,80.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,2,0
256,0,1,0,0,110.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
8,0,2,0,0,128.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,1,0
12,0,1,0,0,153.33,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
96,0,2,0,0,105.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,1,0
0,0,1,0,0,0.0,1,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,3,0
6,0,0,0,0,95.0,1,0,0,No Deposit,Corporate,Corporate,Transient,City Hotel,2017,May,2,0
6,0,0,0,0,95.0,1,0,0,No Deposit,Corporate,Corporate,Transient,City Hotel,2017,May,2,0
1,0,1,0,0,183.33,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
18,0,1,0,0,184.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,30,0
104,0,0,0,0,105.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
23,0,1,0,0,144.33,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
27,0,3,0,0,137.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,29,0
104,0,0,0,0,123.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
27,0,3,0,0,137.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,29,0
144,0,0,0,0,124.5,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,27,0
160,0,2,0,0,135.0,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,29,0
174,0,2,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
27,0,2,0,0,137.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,29,0
105,0,3,0,0,123.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
78,0,3,0,0,108.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,1,0
16,0,2,0,0,120.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
182,0,1,0,0,90.09,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
28,0,3,0,0,137.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,29,0
25,0,2,0,0,141.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
5,0,2,0,0,220.0,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
60,0,0,0,0,144.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
14,0,2,0,0,120.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
11,0,1,0,0,152.33,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,30,0
174,0,2,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
9,0,1,0,0,252.5,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
7,0,2,0,0,150.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
89,0,0,0,0,99.57,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,1,0
72,0,0,0,0,79.2,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
29,0,1,0,0,155.5,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,30,0
0,0,1,0,0,190.0,1,0,0,No Deposit,Offline TA/TO,GDS,Transient,City Hotel,2017,May,2,0
0,0,0,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
206,0,0,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
206,0,0,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
4,0,0,0,0,140.0,1,0,0,No Deposit,Offline TA/TO,GDS,Transient,City Hotel,2017,May,2,0
0,0,0,0,0,110.0,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,3,0
13,0,1,0,0,126.67,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
18,0,0,0,0,120.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
12,0,1,0,0,117.88,1,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
4,0,0,0,0,175.0,1,0,0,No Deposit,Offline TA/TO,GDS,Transient,City Hotel,2017,May,2,0
11,0,0,0,1,140.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,August,22,0
0,0,0,0,0,155.0,1,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,3,0
79,0,1,0,0,98.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,1,0
1,0,1,0,0,133.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
122,0,0,0,0,128.25,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,30,0
122,0,0,0,0,128.25,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,30,0
122,0,0,0,0,128.25,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,30,0
7,0,2,0,0,160.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
132,0,2,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
19,0,2,0,0,120.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
19,0,2,0,0,120.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
4,0,0,0,0,89.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
81,0,0,0,0,230.0,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
33,0,0,0,0,99.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,2,0
94,0,1,0,0,123.75,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
13,0,1,0,0,92.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
64,0,1,0,0,144.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
103,0,1,0,0,125.09,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
2,0,1,0,0,180.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
2,0,2,0,0,180.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
112,0,0,0,0,104.4,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,29,0
77,0,0,0,0,80.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,2,0
29,0,1,0,0,135.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
65,0,0,0,0,141.2,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,1,0
0,0,1,0,0,180.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
7,0,1,0,0,144.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
102,0,1,0,0,180.0,2,2,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,29,0
83,0,0,0,0,80.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,1,0
90,0,1,0,0,108.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
1,0,0,0,0,160.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
81,0,1,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
9,0,1,0,0,89.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
17,0,1,0,0,140.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
93,0,0,0,0,89.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,1,0
26,0,0,0,0,99.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,1,0
101,0,1,0,0,117.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
17,0,1,0,0,120.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
103,0,0,0,0,85.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,April,30,0
103,0,0,0,0,85.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,April,30,0
93,0,2,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
2,0,1,0,0,150.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,4,0
118,0,0,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
200,0,1,0,0,164.7,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
58,0,1,0,0,162.0,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
175,0,2,0,0,90.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
86,0,1,0,0,97.02,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
86,0,1,0,0,97.02,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
82,0,0,0,0,89.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,2,0
6,0,0,0,0,95.0,1,0,0,No Deposit,Corporate,Corporate,Transient,City Hotel,2017,May,2,0
14,0,2,0,0,140.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
1,0,0,0,0,0.0,1,0,0,No Deposit,Complementary,Direct,Transient,City Hotel,2017,May,3,0
50,0,2,0,0,153.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
13,0,1,0,0,112.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
17,0,1,0,0,140.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
13,0,1,0,0,112.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
46,0,2,0,0,152.1,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
6,0,0,0,0,175.0,1,0,0,No Deposit,Direct,Direct,Transient-Party,City Hotel,2017,May,4,0
7,0,0,0,0,210.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
175,0,2,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
36,0,0,0,0,134.1,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,3,0
0,0,1,0,0,85.0,1,0,0,No Deposit,Corporate,Direct,Transient,City Hotel,2017,May,4,0
67,0,0,0,0,120.0,2,0,0,No Deposit,Groups,Corporate,Transient-Party,City Hotel,2017,May,2,0
5,0,0,0,0,175.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,1,0
102,0,0,0,0,85.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,2,0
1,0,0,0,0,260.0,2,2,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,4,0
210,0,2,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
8,0,0,0,0,89.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,4,0
210,0,2,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
89,0,1,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
89,0,1,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
210,0,2,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
92,0,1,0,0,108.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,2,0
157,0,2,0,0,134.25,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,1,0
104,0,0,0,0,108.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,2,0
64,0,0,0,0,89.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,2,0
102,0,0,0,0,85.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,2,0
35,0,0,0,0,99.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,1,0
35,0,0,0,0,99.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,1,0
1,0,0,0,0,150.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,3,0
96,0,0,0,0,85.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,1,0
16,0,1,0,0,140.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
96,0,0,0,0,85.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,1,0
96,0,0,0,0,85.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,1,0
67,0,0,0,0,120.0,2,0,0,No Deposit,Groups,Corporate,Transient-Party,City Hotel,2017,May,2,0
90,0,0,0,0,97.02,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
67,0,0,0,0,120.0,2,0,0,No Deposit,Groups,Corporate,Transient-Party,City Hotel,2017,May,2,0
113,0,0,0,0,120.0,2,0,0,No Deposit,Groups,Corporate,Transient-Party,City Hotel,2017,May,2,0
67,0,0,0,0,120.0,2,0,0,No Deposit,Groups,Corporate,Transient-Party,City Hotel,2017,May,2,0
137,0,3,0,0,137.7,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,30,0
67,0,0,0,0,120.0,2,0,0,No Deposit,Groups,Corporate,Transient-Party,City Hotel,2017,May,2,0
35,0,0,0,0,99.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,1,0
33,0,2,0,0,100.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,3,0
143,0,2,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
96,0,0,0,0,89.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,1,0
71,0,1,0,0,108.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
16,0,1,0,0,144.4,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
207,0,2,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
207,0,2,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
27,0,0,0,0,99.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,2,0
67,0,0,0,0,110.0,1,0,0,No Deposit,Groups,Corporate,Transient-Party,City Hotel,2017,May,2,0
27,0,3,0,0,141.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,29,0
37,0,1,0,0,149.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
67,0,0,0,0,120.0,2,0,0,No Deposit,Groups,Corporate,Transient-Party,City Hotel,2017,May,2,0
2,0,0,0,0,125.0,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,4,0
70,0,0,0,0,123.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
6,0,0,0,0,120.0,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,May,4,0
6,0,0,0,0,115.0,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,May,4,0
6,0,0,0,0,120.0,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,City Hotel,2017,May,4,0
30,0,0,0,0,179.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
111,0,1,0,0,89.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,May,3,0
67,0,0,0,0,120.0,2,0,0,No Deposit,Groups,Corporate,Transient-Party,City Hotel,2017,May,2,0
15,0,2,0,0,120.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
20,0,1,0,0,130.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,4,0
311,0,2,0,0,109.8,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,4,0
0,0,0,0,0,142.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,4,0
7,0,3,0,0,150.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,4,0
58,0,3,0,0,189.5,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,1,0
0,0,0,0,0,0.0,0,0,0,No Deposit,Complementary,Direct,Transient,City Hotel,2017,May,5,0
0,0,0,0,1,0.0,2,0,0,No Deposit,Complementary,Direct,Transient,City Hotel,2017,May,9,0
24,1,2,0,0,178.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,4,0
5,0,2,0,0,180.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
27,0,0,0,0,204.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,2,0
50,0,1,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
58,0,0,0,0,115.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
210,0,2,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
17,0,2,0,0,120.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
0,0,2,0,0,150.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
1,0,1,0,0,112.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
55,0,1,0,0,189.0,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,4,0
17,0,0,0,0,130.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,4,0
89,0,1,0,0,92.17,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
8,0,1,0,0,180.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
17,0,0,0,0,0.0,0,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,April,27,0
103,0,2,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
49,0,1,0,0,152.1,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
110,0,1,0,0,108.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
93,0,1,0,0,198.0,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,4,0
29,0,1,0,0,128.44,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
86,0,1,0,0,72.42,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
86,0,1,0,0,72.42,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
56,0,2,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,5,0
102,0,0,0,0,85.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,April,30,0
102,0,0,0,0,85.0,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,April,30,0
102,0,0,0,0,85.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,April,30,0
23,0,1,0,0,169.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
117,0,1,0,0,108.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,1,0
31,0,3,0,0,149.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
41,0,0,0,0,259.0,2,2,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
61,0,0,0,0,112.86,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
37,0,1,0,0,135.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
15,0,2,0,0,127.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
65,0,0,0,0,240.3,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,4,0
116,0,0,0,0,108.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,May,2,0
11,0,1,0,0,155.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
31,0,1,0,0,169.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,3,0
140,0,1,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,5,0
149,0,1,0,0,139.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
149,0,1,0,0,139.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
149,0,1,0,0,139.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,May,2,0
